item_id,condition,rule,truth,prediction,correct,confidence,brier,nll,nonspecificity,invariance_tv,undefined
14,partial_ignorance_conflict,pcr6,a1,a1,1,0.5047605180893883,0.35296669903482203,0.6836711837905757,0.5112149322377061,nan,0
14,partial_ignorance_conflict,pcr6_plus,a1,a1,1,0.5432743218175555,0.31436445146803443,0.6101408898996866,0.2671283088359826,nan,0
14,vacuous_source_injection,dempster,a1,a1,1,0.5833310658269606,0.259317702376001,0.5390003878940238,0.08513547602663113,0.0,0
14,vacuous_source_injection,pcr6,a1,a1,1,0.4314545418317232,0.44377220415446716,0.8405931231815633,0.9472735701576063,0.08232109148826744,0
14,vacuous_source_injection,pcr6_plus,a1,a1,1,0.5432743218175555,0.31436445146803443,0.6101408898996866,0.2671283088359826,0.0,0
14,near_vacuous_source_injection,dempster,a1,a1,1,0.5830476200316144,0.25947397388402016,0.5394864149525812,0.08509410793545921,nan,0
14,near_vacuous_source_injection,pcr6,a1,a1,1,0.4366328638133242,0.4365810530877872,0.8286625655659692,0.9131022441056691,nan,0
14,near_vacuous_source_injection,pcr6_plus,a1,a1,1,0.5424709746782183,0.3148302386849298,0.611620697896147,0.26756346675177806,nan,0
15,independent_clean,dempster,a1,a1,1,0.9951279724673917,3.2495036903936185e-05,0.004883934548697094,0.010535174695633361,nan,0
15,independent_clean,pcr6,a1,a1,1,0.9951279724673917,3.2495036903936185e-05,0.004883934548697094,0.010535174695633361,nan,0
15,independent_clean,pcr6_plus,a1,a1,1,0.9951279724673917,3.2495036903936185e-05,0.004883934548697094,0.010535174695633361,nan,0
15,partial_ignorance_conflict,dempster,a1,a3,0,0.38671589019629277,0.622642449406549,1.0234765709328528,0.1311628759485895,nan,0
15,partial_ignorance_conflict,pcr6,a1,a1,1,0.44900557279156705,0.43436458797056254,0.8007199797543955,0.5728047315061752,nan,0
15,partial_ignorance_conflict,pcr6_plus,a1,a1,1,0.48322282031013514,0.3986047467319661,0.7272774060136854,0.30438225154614956,nan,0
15,vacuous_source_injection,dempster,a1,a3,0,0.38671589019629277,0.622642449406549,1.0234765709328528,0.1311628759485895,0.0,0
15,vacuous_source_injection,pcr6,a1,a1,1,0.38771920247553987,0.5147175002534886,0.9474739063196621,0.9977834457593692,0.0723358053856664,0
15,vacuous_source_injection,pcr6_plus,a1,a1,1,0.48322282031013514,0.3986047467319661,0.7272774060136854,0.30438225154614956,0.0,0
15,near_vacuous_source_injection,dempster,a1,a3,0,0.3864893442898845,0.622668304488499,1.0240625626017832,0.1310860381113757,nan,0
15,near_vacuous_source_injection,pcr6,a1,a1,1,0.39217251652576735,0.5080938222320489,0.9360534428262959,0.9652020911887883,nan,0
15,near_vacuous_source_injection,pcr6_plus,a1,a1,1,0.48252297768864094,0.3988981465275073,0.7287267371843714,0.30509141112253074,nan,0
16,independent_clean,dempster,a3,a3,1,0.9977322641456292,6.943977660912527e-06,0.00227031106131944,0.004868570554953342,nan,0
16,independent_clean,pcr6,a3,a3,1,0.9977322641456292,6.943977660912527e-06,0.00227031106131944,0.004868570554953342,nan,0
16,independent_clean,pcr6_plus,a3,a3,1,0.9977322641456292,6.943977660912527e-06,0.00227031106131944,0.004868570554953342,nan,0
16,partial_ignorance_conflict,dempster,a3,a3,1,0.6772380269177488,0.17923932677126053,0.3897324771429397,0.06563701440524528,nan,0
16,partial_ignorance_conflict,pcr6,a3,a3,1,0.5267835692759422,0.324514152208622,0.6409654992806225,0.4745181253757575,nan,0
16,partial_ignorance_conflict,pcr6_plus,a3,a3,1,0.5679688628992563,0.2845317624564308,0.5656886806029306,0.22735395384681245,nan,0
16,vacuous_source_injection,dempster,a3,a3,1,0.6772380269177488,0.17923932677126053,0.3897324771429397,0.06563701440524528,0.0,0
16,vacuous_source_injection,pcr6,a3,a3,1,0.450334826929727,0.4161143426590236,0.797763913049226,0.9109739522045194,0.08574024717870618,0
16,vacuous_source_injection,pcr6_plus,a3,a3,1,0.5679688628992563,0.2845317624564308,0.5656886806029306,0.22735395384681245,0.0,0
16,near_vacuous_source_injection,dempster,a3,a3,1,0.6768080754867453,0.17942780388511992,0.3903675388955493,0.06559534408085611,nan,0
16,near_vacuous_source_injection,pcr6,a3,a3,1,0.4554152916086593,0.40925926436946986,0.7865455475046035,0.877633401798508,nan,0
16,near_vacuous_source_injection,pcr6_plus,a3,a3,1,0.5670654697726952,0.28503723631130773,0.5672805149489388,0.22781841860875277,nan,0
